id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
u4L8_9rwPW1ey_tC2CdzpQ,meat-collective-singapore,Meat Collective,https://s3-media4.fl.yelpcdn.com/bphoto/QhgySsdfLLjTzFcCWcPsOg/o.jpg,False,https://www.yelp.com/biz/meat-collective-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,['meats'],5.0,"[1.30374, 103.896492]",[],342 Tanjong Katong Rd,+6563486339,+65 6348 6339,755.1405118793174,$$
pFxzDqumOTH2zW1COrClxQ,shri-restaurant-singapore,Shri Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/Kfx2jrUbtra6Y_4FkRUM-w/o.jpg,False,https://www.yelp.com/biz/shri-restaurant-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['indpak'],5.0,"[None, None]",[],246 Tanjong Katong Rd,+6562540268,+65 6254 0268,681.0470099350575,
FOjhyoJFk_qqheNWKuuHig,two-sisters-pantry-singapore,Two Sisters Pantry,https://s3-media4.fl.yelpcdn.com/bphoto/RgAh3uSSbxsPhemzElCWlQ/o.jpg,False,https://www.yelp.com/biz/two-sisters-pantry-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['organic_stores'],5.0,"[1.3031299, 103.90485]",[],50 East Coast Rd,+6564405540,+65 6440 5540,629.7499004618907,$$
8D_p-D_x3FikjR5Ph0Fs0A,ah-yip-herbal-soup-singapore,Ah Yip Herbal Soup,https://s3-media4.fl.yelpcdn.com/bphoto/Itpj2fXx2LzThfPJh2pgkg/o.jpg,False,https://www.yelp.com/biz/ah-yip-herbal-soup-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['chinese'],4.0,"[1.30548, 103.9048309]",[],112 East Coast Road,,,525.400045208811,
G3PhQ5018hTDbrVYg4-tLg,kim-choo-kueh-chang-singapore,Kim Choo Kueh Chang,https://s3-media3.fl.yelpcdn.com/bphoto/Dz_Z-sjxPhGM9uW8PvIl_A/o.jpg,False,https://www.yelp.com/biz/kim-choo-kueh-chang-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['asianfusion'],4.0,"[1.30584, 103.9043808]",[],109/111 East Coast Rd,+6568460375,+65 6846 0375,473.02213424144827,
RM_vsoTDvsXOE_CQHZWmGg,dunman-road-food-centre-singapore,Dunman Road Food Centre,https://s3-media2.fl.yelpcdn.com/bphoto/WbPJrNcrlCr_MzoU6SU0YA/o.jpg,False,https://www.yelp.com/biz/dunman-road-food-centre-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,"['food_court', 'hawkercentre']",4.0,"[1.3094963530644, 103.901803594701]",[],271 Onan Rd,+6567366622,+65 6736 6622,110.6241150928018,
eE4J8H8uvQo6hf80T8-WZQ,wee-nam-kee-hainanese-chicken-rice-singapore-3,Wee Nam Kee Hainanese Chicken Rice,https://s3-media1.fl.yelpcdn.com/bphoto/5simUyvF4ZUJriH7th6rRg/o.jpg,False,https://www.yelp.com/biz/wee-nam-kee-hainanese-chicken-rice-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['chinese'],4.0,"[1.30548, 103.9048309]",[],112 East Coast Road,,,514.099197476873,
gIuWkvjEapCtk4plAKjpyg,jia-wei-chinese-restaurant-singapore,Jia Wei Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/lSyr3VU4sb-c8PtdzF9EMQ/o.jpg,False,https://www.yelp.com/biz/jia-wei-chinese-restaurant-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,"['dimsum', 'cantonese']",4.0,"[1.30299, 103.904622]",[],50 East Coast Rd,+6563405678,+65 6340 5678,727.470807743785,
EyvyuqJahd0KNIcLRCt9dQ,mod-asia-cafe-and-bar-singapore-2,Mod-Asia Cafe & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/lOO8LteFGYYnDJFpReWhlw/o.jpg,False,https://www.yelp.com/biz/mod-asia-cafe-and-bar-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['asianfusion'],5.0,"[1.30635, 103.9044571]",[],454/456 Joo Chiat Rd,+6564781787,+65 6478 1787,555.1678147445277,
ywCulq7G9JFTRebYpCMskA,mongkok-kitchen-singapore,Mongkok Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/I9DPGTOSkGt6YCwDjCIeHg/o.jpg,False,https://www.yelp.com/biz/mongkok-kitchen-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,['dimsum'],4.0,"[1.3070607, 103.9065181]",[],197 E Coast Road,+6581164918,+65 8116 4918,604.7720964022251,
4p09b_RLKrs3534UpmAYlA,two-pigs-fly-singapore,Two Pigs Fly,https://s3-media2.fl.yelpcdn.com/bphoto/QkDyjotLPoMnexhlpCLvRQ/o.jpg,False,https://www.yelp.com/biz/two-pigs-fly-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,"['indpak', 'ramen']",4.5,"[1.3045739, 103.90244]",[],19 East Coast Rd,+6563481302,+65 6348 1302,468.45415991861694,$
K4WOp9y0npKnMygz7MhUlA,dona-manis-cake-shop-singapore,Dona Manis Cake Shop,https://s3-media3.fl.yelpcdn.com/bphoto/ozlzpkfP76aQmw1r-3dG_A/o.jpg,False,https://www.yelp.com/biz/dona-manis-cake-shop-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['bakeries'],3.0,"[1.3039401, 103.9011307]",[],865 Mountbatten Rd,+6564407688,+65 6440 7688,523.4221523068328,$
plmkt8tV8_KGxkDNKPL2VA,lau-hong-ser-rojak-singapore,Lau Hong Ser Rojak,https://s3-media3.fl.yelpcdn.com/bphoto/okdsqTlJMK2HRLJOCkxkzQ/o.jpg,False,https://www.yelp.com/biz/lau-hong-ser-rojak-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['localflavor', 'streetvendors']",4.0,"[1.30962738528991, 103.901690840721]",[],Dunman Road Food Centre,+6563466519,+65 6346 6519,118.4504431895602,$
1-T2WwZ6PuNUdmbBQCf6dQ,home-of-seafood-singapore,Home Of Seafood,https://s3-media3.fl.yelpcdn.com/bphoto/0l67eeipTBnoxes99_Pc_Q/o.jpg,False,https://www.yelp.com/biz/home-of-seafood-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['halal', 'seafood', 'chinese']",4.0,"[1.31334, 103.8998]",[],1 Joo Chiat Pl,+6564425180,+65 6442 5180,547.5755677998734,
H_IKzqCta3PtB7lpdy1JYQ,kim-choo-kueh-chang-singapore-4,Kim Choo Kueh Chang,https://s3-media2.fl.yelpcdn.com/bphoto/W2Q4sn5tqf2yLenN8ts97Q/o.jpg,False,https://www.yelp.com/biz/kim-choo-kueh-chang-singapore-4?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,['singaporean'],4.0,"[1.3134583, 103.9017325]",[],60 Joo Chiat Place,+6563440830,+65 6344 0830,538.6543697628638,
AQRAY-2PkA7Rwnpsu6GGFQ,chilli-padi-nonya-singapore,Chilli Padi Nonya,https://s3-media4.fl.yelpcdn.com/bphoto/kBelrYveqN5lP5vOgs5Lmg/o.jpg,False,https://www.yelp.com/biz/chilli-padi-nonya-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,8,['singaporean'],3.5,"[1.31343, 103.9000473]",[],11 Joo Chiat Place,+6562751002,+65 6275 1002,532.353829198324,$$
FgO-c1uBcqX_gcAxxZuZZQ,babalicious-singapore,Babalicious,https://s3-media1.fl.yelpcdn.com/bphoto/gI8D85HNqkY7E5uvLcW_-g/o.jpg,False,https://www.yelp.com/biz/babalicious-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['chinese', 'singaporean']",4.0,"[1.301237, 103.912944]",[],1000 East Coast Parkway,+6566363681,+65 6636 3681,106.67582617253238,$
lutYsSWIoe6Aty0XbPl9mA,mcdonald-s-singapore-4,McDonald’s,https://s3-media3.fl.yelpcdn.com/bphoto/ziYpGhh01twFr0Xal3g1gw/o.jpg,False,https://www.yelp.com/biz/mcdonald-s-singapore-4?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['hotdogs', 'burgers']",5.0,"[1.30118, 103.91341]",[],1000 East Coast Parkway,+6562430471,+65 6243 0471,111.78638733865317,$
niaCz4_0j3XgcsPYbYj5NA,pats-oven-singapore-2,Pat's Oven,https://s3-media3.fl.yelpcdn.com/bphoto/6ZEY1nzQF9zakEGTTQALiA/o.jpg,False,https://www.yelp.com/biz/pats-oven-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['gourmet'],5.0,"[1.30107, 103.9051666]",[],80 Marine Parade Rd,,,779.0352821562434,$$
cH0H2bISy1B59MMT03c83w,kebab-station-singapore,Kebab Station,https://s3-media4.fl.yelpcdn.com/bphoto/hE4JAEbu0M7EJBigIlbEWw/o.jpg,False,https://www.yelp.com/biz/kebab-station-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,"['cafes', 'shopping']",3.5,"[1.30118, 103.9134064]",[],1000 E Coast Parkway,,,111.78638733865317,
eSD9XmfIo771j4ntTkIHIw,assam-laksa-singapore,Assam Laksa,https://s3-media4.fl.yelpcdn.com/bphoto/hE7YgX0zrQPDdOkHDywSbA/o.jpg,False,https://www.yelp.com/biz/assam-laksa-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['malaysian'],5.0,"[1.30258, 103.90782]",[],80 Marine Parade Central,+6598892338,+65 9889 2338,508.0418589938654,$
_k8QlhrpfmZLpOLmetCMYA,starker-singapore,Starker,https://s3-media4.fl.yelpcdn.com/bphoto/6qUi7kVZWNfqNbLBPy2XNQ/o.jpg,False,https://www.yelp.com/biz/starker-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['bistros', 'gastropubs']",4.0,"[1.3054398, 103.9040531]",[],88 East Coast Rd,+6563440025,+65 6344 0025,1038.5037161218893,$$
jKbp5NhrlQ2-UAgphMT92g,mos-burger-singapore-18,Mos Burger,https://s3-media3.fl.yelpcdn.com/bphoto/74iwbz6PMUSTRsFNHdiuFg/o.jpg,False,https://www.yelp.com/biz/mos-burger-singapore-18?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['burgers', 'hotdogs']",4.0,"[1.30246, 103.90561]",[],87 Marine Parade Central,+6563459720,+65 6345 9720,758.3218591656399,$
kL21M16p4lGSOzqRMFf5UQ,crystal-jade-kitchen-singapore-6,Crystal Jade Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/6Ue7SYzG9c0nR7QUmwe2DQ/o.jpg,False,https://www.yelp.com/biz/crystal-jade-kitchen-singapore-6?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['chinese'],4.0,"[1.30107, 103.9051666]",[],80 Marine Parade Road,+6563451551,+65 6345 1551,779.0352821562434,$$$
8r0jXxJLbqj5yue1ZITJFQ,nam-kee-teow-chew-fish-porridge-singapore,Nam Kee Teow Chew Fish Porridge,https://s3-media3.fl.yelpcdn.com/bphoto/vQry_F076Dw9GXfRRfOFUw/o.jpg,False,https://www.yelp.com/biz/nam-kee-teow-chew-fish-porridge-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['teochew', 'singaporean']",5.0,"[1.30243301235487, 103.906288301117]",[],84 Marine Parade Central,,,675.6351923066611,
Jj57MXYwdQ4do1Fn4zhulw,marys-corner-singapore,Mary's Corner,https://s3-media4.fl.yelpcdn.com/bphoto/259IqwGa-6ykgjhg6bwBsw/o.jpg,False,https://www.yelp.com/biz/marys-corner-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,['streetvendors'],4.5,"[1.30603, 103.9046783]",[],125 East Coast Road,+6594270075,+65 9427 0075,1002.8748468557603,
xDN39KVBoAxjbiWnvGzcfw,maki-san-singapore-3,Maki-San,https://s3-media1.fl.yelpcdn.com/bphoto/rMcGbt7LPooaG_J-QpesUg/o.jpg,False,https://www.yelp.com/biz/maki-san-singapore-3?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,6,['sushi'],4.5,"[1.30548, 103.9048309]",[],112 East Coast Rd,+6597125119,+65 9712 5119,980.9900577752236,$
-XpeUyPKxo64xwmNf5qwAw,tomi-sushi-singapore-6,Tomi Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/wyS2zrNYT470ta2jqb8lFQ/o.jpg,False,https://www.yelp.com/biz/tomi-sushi-singapore-6?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,5,"['japanese', 'sushi']",4.0,"[1.30420401746844, 103.902803393896]",[],30 East Coast Road,+6563487897,+65 6348 7897,1105.571443410828,$$$
N-8DWYM60YZYvIlH6K0SxA,yun-xing-teochew-porridge-no-title,Yun Xing Teochew Porridge,https://s3-media3.fl.yelpcdn.com/bphoto/G1ZJbHQHb3D6aF2_sfK07w/o.jpg,False,https://www.yelp.com/biz/yun-xing-teochew-porridge-no-title?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['chinese'],4.0,"[1.3079356, 103.9076614]",[],252 East Coast Road,,,925.8717506776424,
OfccUJBNTTdIvtAv4GPsPA,the-original-katong-laksa-singapore,The Original Katong Laksa,https://s3-media3.fl.yelpcdn.com/bphoto/9hcAJeQd7Ig6dcFSxb_L3A/o.jpg,False,https://www.yelp.com/biz/the-original-katong-laksa-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,9,['singaporean'],4.5,"[1.30313, 103.90485]",[],50 East Coast Rd,,,927.5299660735544,
u5ntkS81gicmqsJLnNOduw,doong-ji-korean-restaurant-singapore,Doong Ji Korean Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/OEo9_xSfdVgu5qPxHiKEvA/o.jpg,False,https://www.yelp.com/biz/doong-ji-korean-restaurant-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,11,['korean'],3.5,"[1.30747, 103.9074326]",[],222 East Coast Rd,+6563454264,+65 6345 4264,1578.595637760073,$$
9y7Y0ETFILP6V4e6vqi_VQ,132-mee-poh-kway-teow-mee-singapore,132 Mee Poh . Kway Teow Mee,https://s3-media1.fl.yelpcdn.com/bphoto/3ApzCd-FeC39j8dlSZYkFg/o.jpg,False,https://www.yelp.com/biz/132-mee-poh-kway-teow-mee-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,['streetvendors'],4.5,"[1.30577, 103.9145432]",[],132 Mee Poh . Kway Teow Mee,,,771.5815983813773,
EuoS2cxXgHdoOakdHrLyiA,rise-singapore,Rise,https://s3-media3.fl.yelpcdn.com/bphoto/B4OqGDQAXSDf1dU6wI9cJQ/o.jpg,False,https://www.yelp.com/biz/rise-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,16,"['buffets', 'international', 'asianfusion']",3.5,"[1.28267630085863, 103.860348904623]",[],10 Bayfront Ave,+6566885525,+65 6688 5525,634.2683898336232,$$$$
AE7q7gYOn-PLVjqeivc02g,da-paolo-gastronomia-marina-bay-sands-singapore,Da Paolo Gastronomia - Marina Bay Sands,https://s3-media3.fl.yelpcdn.com/bphoto/bzvFabXMScjtwqt-lgfSEQ/o.jpg,False,https://www.yelp.com/biz/da-paolo-gastronomia-marina-bay-sands-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,7,"['italian', 'desserts', 'coffee']",4.0,"[1.2837366, 103.8591923]",[],2 Bayfront Ave,+6566887161,+65 6688 7161,796.2543438289732,$$
ArwBCCoM_zB_4JTZA9E3oQ,club55-singapore,Club55,https://s3-media1.fl.yelpcdn.com/bphoto/N7Ftf9v0dUhP9Tn1AtHP6w/o.jpg,False,https://www.yelp.com/biz/club55-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,6,['buffets'],4.5,"[1.284922, 103.861143]",[],10 Bayfront Ave,+6566888858,+65 6688 8858,680.9290492832023,$$
zBkm5JuDWPLWlRLl08jHAw,cafe-crema-singapore,Cafe Crema,https://s3-media2.fl.yelpcdn.com/bphoto/plx7UDGOV6ekZ7w_Jt65lw/o.jpg,False,https://www.yelp.com/biz/cafe-crema-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,7,"['coffee', 'breakfast_brunch']",2.5,"[1.2825547315084, 103.865374401212]",[],18 Marina Gardens Drive,+6566048826,+65 6604 8826,187.579258716358,$$
d3vB2tlgTEapMU_kGiXRoQ,adrift-singapore,ADRIFT,https://s3-media1.fl.yelpcdn.com/bphoto/AUl8gDa0QpVtYfJvUt4ybg/o.jpg,False,https://www.yelp.com/biz/adrift-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,25,"['tapasmallplates', 'cocktailbars']",4.0,"[1.28329942550561, 103.860554367667]",[],1 Bayfront Ave,+6566885657,+65 6688 5657,638.1053656536284,$$$$
x9ya9fYkIqKqUlyZ-NGBJg,pepper-lunch-singapore-19,Pepper Lunch,https://s3-media1.fl.yelpcdn.com/bphoto/s11Bae_belzqgElgUFmvfw/o.jpg,False,https://www.yelp.com/biz/pepper-lunch-singapore-19?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,4,"['steak', 'japanese', 'seafood']",4.5,"[1.28192, 103.85883]",[],2 Bayfront Ave,,,784.9096266601454,
RWXKSe8tR5DNaRHQIUCSnA,seafood-paradise-singapore-2,Seafood Paradise,https://s3-media2.fl.yelpcdn.com/bphoto/dTwDACcj7e3biG5FS8unwg/o.jpg,False,https://www.yelp.com/biz/seafood-paradise-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,3,"['chinese', 'seafood']",4.0,"[1.28956, 103.8629837]",[],30 Raffles Ave,+6563365101,+65 6336 5101,959.6894567686919,
JtNqhTgLzz0hA6KTI7MHNQ,zhen-neng-zhu-singapore,Zhen Neng Zhu,https://s3-media3.fl.yelpcdn.com/bphoto/Nb1g7zcwNRZzZzqocTe1eQ/o.jpg,False,https://www.yelp.com/biz/zhen-neng-zhu-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,2,"['food_court', 'soup']",4.0,"[1.28234, 103.8585308]",[],10 Bayfront Ave,,,820.8446805722364,
Mzib8GyKhPpQtOhIK7xlJA,sweetspot-singapore-2,SweetSpot,https://s3-media2.fl.yelpcdn.com/bphoto/uwNCxyD__Usfa3Bdxyz2PA/o.jpg,False,https://www.yelp.com/biz/sweetspot-singapore-2?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,12,"['cafes', 'bakeries', 'juicebars']",4.5,"[1.28221, 103.85845]",[],10 Bayfront Ave,+6566888588,+65 6688 8588,946.0937385204898,$$
uw0pY5jAySesM7DHuruQpQ,makansutra-gluttons-bay-singapore,Makansutra Gluttons Bay,https://s3-media2.fl.yelpcdn.com/bphoto/-aDDzWPhupAuVFgSPMQ4UQ/o.jpg,False,https://www.yelp.com/biz/makansutra-gluttons-bay-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,57,['hawkercentre'],3.5,"[1.289523, 103.856927]",[],8 Raffles Ave,+6563367025,+65 6336 7025,1372.4436408947665,$$
9QpGXs4cFv6Coi1wtYUNaQ,hk-street-old-chun-kee-singapore,HK Street Old Chun Kee,https://s3-media2.fl.yelpcdn.com/bphoto/y2wssGV9QaP2c9qIdqY7dw/o.jpg,False,https://www.yelp.com/biz/hk-street-old-chun-kee-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['chinese'],4.0,"[1.28947174694645, 103.856799043715]",[],60 Raffles Ave,,,1378.7363782903947,
NxWiUF7V3GLzVc7gSo_hAg,hill-street-coffee-shop-singapore,Hill Street Coffee Shop,https://s3-media1.fl.yelpcdn.com/bphoto/TSlIEOpTnqaaqgRW7YYhYw/o.jpg,False,https://www.yelp.com/biz/hill-street-coffee-shop-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,10,['breakfast_brunch'],2.5,"[1.28134572325903, 103.864527825031]",[],18 Marina Gardens Drive,+6566363323,+65 6636 3323,146.74928068140224,$$
k64owRciJIw71LW9Fx3FUw,singapore-food-treats-singapore,Singapore Food Treats,https://s3-media2.fl.yelpcdn.com/bphoto/eHDkxMlCPpayrrkygQwz8Q/o.jpg,False,https://www.yelp.com/biz/singapore-food-treats-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,11,"['hawkercentre', 'food_court']",2.5,"[1.28956, 103.8629799]",[],30 Raffles Ave,,,998.1817554366777,$
hC2e3Q2ktDASaHFZl0DJbA,childrens-garden-cafe-gardens-by-the-bay-singapore,Children's Garden Cafe Gardens By The Bay,https://s3-media4.fl.yelpcdn.com/bphoto/bw_NvuVYjcED6q84JaeNCg/o.jpg,False,https://www.yelp.com/biz/childrens-garden-cafe-gardens-by-the-bay-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,['hotdogs'],5.0,"[1.28352612075284, 103.867136532823]",[],18 Marina Gardens Drive,+6566362448,+65 6636 2448,327.24585784861387,$
YkfNiIIBDQZlov7hDRJDdA,fabcafe-singapore,FabCafe,https://s3-media1.fl.yelpcdn.com/bphoto/sGPOViuRTETC9uiF8RN9Xg/o.jpg,False,https://www.yelp.com/biz/fabcafe-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,1,"['cafes', 'coffee', 'breakfast_brunch']",4.0,"[1.28629893488373, 103.85928987181]",[],6 Bayfront Ave,+6566887023,+65 6688 7023,937.0927136285811,
NAsglQPCdPMJV_RkHge27A,melt-café-singapore,Melt Café,https://s3-media2.fl.yelpcdn.com/bphoto/XGlmSUTCn2W-kYnyN_HmQA/o.jpg,False,https://www.yelp.com/biz/melt-caf%C3%A9-singapore?adjust_creative=8NwQQZhYOk3Lk3HY1sDUfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=8NwQQZhYOk3Lk3HY1sDUfA,23,['buffets'],4.0,"[1.29050804672851, 103.858222369211]",[],5 Raffles Ave,+6568853500,+65 6885 3500,1357.4492266418274,$$$$
